committee_id,committee_name,report_year,report_type,image_number,line_number,file_number,payee_name,payee_first_name,payee_middle_name,payee_last_name,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip,expenditure_description,expenditure_date,dissemination_date,expenditure_amount,office_total_ytd,category_code,category_code_full,support_oppose_indicator,memo_code,memo_code_full,candidate_id,candidate_name,candidate_prefix,candidate_first_name,candidate_middle_name,candidate_last_name,candidate_suffix,candidate_office,cand_office_state,cand_office_district,conduit_committee_id,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,election_type,election_type_full,independent_sign_name,independent_sign_date,notary_sign_name,notary_sign_date,notary_commission_expiration_date,back_reference_transaction_id,back_reference_schedule_name,filer_first_name,filer_middle_name,filer_last_name,transaction_id,original_sub_id,action_code,action_code_full,schedule_type_full,filing_form,link_id,sub_id,payee_prefix,payee_suffix,is_notice,memo_text,filer_prefix,filer_suffix,schedule_type,pdf_url
C00448696,SENATE CONSERVATIVES FUND,2018,48,201803069095647614,24,1212523,ALLEGIANCE DIRECT LLC,,,,421 E E ST,,PURCELLVILLE,VA,201323320,IE-JAMES-DIRECT MAIL PRODUCTION,2018-03-06 00:00:00,2018-03-05 00:00:00,12170.95,26181.71,,,S,,,S8MI00372,"JAMES, JOHN",,JOHN,,JAMES,,S,MI,,,,,,,,,P2018,,"KILGORE, PAUL",2018-03-06 00:00:00,,,,,,PAUL,,KILGORE,E00C9A0CD4CA145B8BA1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030620181518839017,4030620181518844679,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803069095647614
C00448696,SENATE CONSERVATIVES FUND,2018,48,201803069095647615,24,1212523,SENATE CONSERVATIVES FUND,,,,PO BOX 388,,ALEXANDRIA,VA,223130388,IE-JAMES-DONATION PROCESSING,2018-03-06 00:00:00,2018-03-06 00:00:00,455.80,26637.51,,,S,,,S8MI00372,"JAMES, JOHN",,JOHN,,JAMES,,S,MI,,C00448696,,,,,,,P2018,,"KILGORE, PAUL",2018-03-06 00:00:00,,,,,,PAUL,,KILGORE,E51BC1A87C3364CFAAA7,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030620181518839017,4030620181518844680,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803069095647615
C90013285,AMERICANS FOR PROSPERITY,2018,24,201803069095647946,24,1212543,PEOPLE WHO THINK,,,,4250 HIGHWAY 22,SUITE 7,MANDEVILLE,LA,70471,MAILERS - CONOR LAMB  LIBERAL AGENDA,2018-03-06 00:00:00,2018-03-06 00:00:00,2824.00,33745.39,004,Advertising Expenses ,O,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,G2018,,"FISHER, JOSH TREASURER",2018-03-05 00:00:00,,,,,,JOSH,,FISHER,SE24.13,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030620181518839019,4030620181518844685,,,t,,,TREASURER,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803069095647946
C90013285,AMERICANS FOR PROSPERITY,2018,24,201803069095647946,24,1212543,UNITED STATES POSTAL SERVICE,,,,470 L'ENFANT PLAZA SW,STE 604,WASHINGTON,DC,20024,POSTAGE FOR MAILERS  - CONOR LAMB LIBERAL AGENDA,2018-03-06 00:00:00,2018-03-06 00:00:00,1284.25,35029.64,004,Advertising Expenses ,O,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,G2018,,"FISHER, JOSH TREASURER",2018-03-05 00:00:00,,,,,,JOSH,,FISHER,SE24.14,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030620181518839019,4030620181518844686,,,t,,,TREASURER,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803069095647946
C00608489,GREAT AMERICA PAC,2018,48,201803069095648542,24,1212563,RAPID RESPONSE TELEVISION LLC,,,,P.O. BOX 36819,,CANTON,OH,44735,TELEVISION ADVERTISING,2018-03-01 00:00:00,2018-03-05 00:00:00,25000.00,798142.24,,,S,,,P80001571,"TRUMP, DONALD J",,DONALD,J,TRUMP,,P,,,,,,,,,,G2020,,"BACKER, DAN",2018-03-01 00:00:00,,,,,,DAN,,BACKER,SE24.114056,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030620181518839021,4030620181518844689,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803069095648542
C00494021,CATHOLICVOTE.ORG CANDIDATE FUND,2018,24,201803069095648580,24,1212572,SHIRAZ MEDIA CORPORATION,,,,1521 CONCORD PIKE,SUITE 301,WILMINGTON,DE,19803,ADS,2018-03-05 00:00:00,2018-03-05 00:00:00,3000.00,3000.00,004,Advertising Expenses ,S,,,H4IL03077,"LIPINSKI, DANIEL WILLIAM",,DANIEL WILLIAM,,LIPINSKI,,H,IL,08,C00494021,,,,,,,P2018,,"BURCH, BRIAN",2018-03-06 00:00:00,,,,,,BRIAN,,BURCH,SE.18764,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030620181518839022,4030620181518844690,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803069095648580
C00494021,CATHOLICVOTE.ORG CANDIDATE FUND,2018,24,201803069095648580,24,1212572,SHIRAZ MEDIA CORPORATION,,,,1521 CONCORD PIKE,SUITE 301,WILMINGTON,DE,19803,ADS,2018-03-05 00:00:00,2018-03-05 00:00:00,8375.00,8375.00,004,Advertising Expenses ,S,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,C00494021,,,,,,,S2018,SPECIAL-GENERAL,"BURCH, BRIAN",2018-03-06 00:00:00,,,,,,BRIAN,,BURCH,SE.18765,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030620181518839022,4030620181518844691,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803069095648580
C00504530,CONGRESSIONAL LEADERSHIP FUND,2018,24,201803069095648588,24,1212576,CREATIVE DIRECT,,,,25 E. MAIN ST.,,RICHMOND,VA,23219,DIRECT MAIL,2018-03-05 00:00:00,2018-03-05 00:00:00,10380.00,3222902.58,004,Advertising Expenses ,O,,,,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,S2018,SPECIAL GENERAL,"CROSBY, CALEB",2018-03-06 00:00:00,,,,,,CALEB,,CROSBY,001,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030620181518839024,4030620181518844693,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803069095648588
C00504530,CONGRESSIONAL LEADERSHIP FUND,2018,24,201803069095648588,24,1212576,CREATIVE DIRECT,,,,25 E. MAIN ST.,,RICHMOND,VA,23219,DIRECT MAIL,2018-03-05 00:00:00,2018-03-05 00:00:00,48012.00,3270914.58,004,Advertising Expenses ,O,,,,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,S2018,SPECIAL GENERAL,"CROSBY, CALEB",2018-03-06 00:00:00,,,,,,CALEB,,CROSBY,002,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030620181518839024,4030620181518844694,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803069095648588
C00003418,REPUBLICAN NATIONAL COMMITTEE,2018,24,201803069095648618,24,1212582,ARENA COMMUNICATIONS,,,,1780 SEQUOIA VISTA CIRCLE,,SALT LAKE CITY,UT,84104,MAIL PRODUCTION SERVICES,2018-03-06 00:00:00,2018-03-05 00:00:00,32521.00,1119245.22,,,O,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,C00657411,,,,,,,S2018,SPECIAL GENERAL,"PARKER, ANTHONY W",2018-03-06 00:00:00,,,,,,ANTHONY,W,PARKER,SE24-0.030618-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030620181518839025,4030620181518844695,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803069095648618
C00003418,REPUBLICAN NATIONAL COMMITTEE,2018,24,201803069095648618,24,1212582,ARENA COMMUNICATIONS,,,,1780 SEQUOIA VISTA CIRCLE,,SALT LAKE CITY,UT,84104,MAIL PRODUCTION SERVICES,2018-03-06 00:00:00,2018-03-05 00:00:00,10670.00,1119245.22,,,O,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,C00657411,,,,,,,S2018,SPECIAL GENERAL,"PARKER, ANTHONY W",2018-03-06 00:00:00,,,,,,ANTHONY,W,PARKER,SE24-0.030618-2,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030620181518839025,4030620181518844696,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803069095648618
C00488742,NATIONAL ASSOCIATION OF REALTORS CONGRESSIONAL FUND,2018,24,201803069095647632,24,1212528,NATIONAL ASSOCIATION OF REALTORS,,,,430 N MICHIGAN AVE,,CHICAGO,IL,606114011,CONSULTING SERVICES,2018-03-06 00:00:00,2018-03-06 00:00:00,52.50,70072.50,,,S,,,H2TX33073,"VEASEY, MARC A. REP.",REP.,MARC,A.,VEASEY,,H,TX,33,,,,,,,,P2018,,"RILEY, THOMAS",2018-03-06 00:00:00,,,,,,THOMAS,,RILEY,EA57E9216A4004E75B0F,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030620181518839018,4030620181518844681,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803069095647632
C00488742,NATIONAL ASSOCIATION OF REALTORS CONGRESSIONAL FUND,2018,24,201803069095647632,24,1212528,720 STRATEGIES LLC,,,,1111 19TH ST NW,,WASHINGTON,DC,200363603,FACEBOOK AD COSTS,2018-03-06 00:00:00,2018-03-06 00:00:00,550.00,70072.50,,,S,,,H2TX33073,"VEASEY, MARC A. REP.",REP.,MARC,A.,VEASEY,,H,TX,33,,,,,,,,P2018,,"RILEY, THOMAS",2018-03-06 00:00:00,,,,,,THOMAS,,RILEY,E31F5767BD1284C97AF7,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030620181518839018,4030620181518844682,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803069095647632
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2018,24,201803069095647958,24,1212547,PROLIST INC.,,,,"4510 BUCKEYSTOWN PIKE, SUITE M",,FREDERICK,MD,217047539,POSTAGE,2018-03-13 00:00:00,2018-03-13 00:00:00,5786.55,0.00,004,Advertising Expenses ,S,,,,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,,,,,,,,S2018,SPECIAL-GENERAL2018,"ADKINS, MARY ROSE",2018-03-06 00:00:00,,,,,,MARY ROSE,,ADKINS,77366409,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030620181518839020,4030620181518844687,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803069095647958
C00053553,NATIONAL RIFLE ASSOCIATION OF AMERICA POLITICAL VICTORY FUND,2018,24,201803069095647958,24,1212547,PROLIST INC.,,,,"4510 BUCKEYSTOWN PIKE, SUITE M",,FREDERICK,MD,217047539,POSTCARDS,2018-03-13 00:00:00,2018-03-13 00:00:00,1744.96,0.00,004,Advertising Expenses ,S,,,,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,,,,,,,,S2018,SPECIAL-GENERAL2018,"ADKINS, MARY ROSE",2018-03-06 00:00:00,,,,,,MARY ROSE,,ADKINS,77366411,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030620181518839020,4030620181518844688,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803069095647958
C00473918,WOMEN VOTE!,2018,24,201803069095648587,24,1212575,"THE PIVOT GROUP, INC.",,,,1015 15TH ST NW,STE 600,WASHINGTON,DC,200052605,MAILHOUSE,2018-03-06 00:00:00,2018-03-06 00:00:00,18340.50,148300.97,004,Advertising Expenses ,S,,,H8IL13150,"LONDRIGAN, BETSY DIRKSEN",,BETSY DIRKSEN,,LONDRIGAN,,H,IL,13,,,,,,,,P2018,,"FINES, CAROLINE",2018-03-06 00:00:00,,,,,,CAROLINE,,FINES,VN7A7A9ZMT8,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030620181518839023,4030620181518844692,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803069095648587
C00667683,AMERICANS FOR PATRIOTIC VALUES,2018,24,201803069095648640,24,1212587,"THE PIVOT GROUP, INC.",,,,1015 15TH STREET NW,SUITE 600,WASHINGTON,DC,20005,POSTCARD MAILERS,2018-03-05 00:00:00,2018-03-05 00:00:00,3342.95,0.00,004,Advertising Expenses ,O,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,C00667683,,,,,,,S2018,SPECIAL-GENERAL,"MALCHOW, HAL",2018-03-06 00:00:00,,,,,,HAL,,MALCHOW,SE.4114,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030620181518839026,4030620181518844697,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803069095648640
C00667683,AMERICANS FOR PATRIOTIC VALUES,2018,24,201803069095648640,24,1212587,"THE PIVOT GROUP, INC.",,,,1015 15TH STREET NW,SUITE 600,WASHINGTON,DC,20005,POSTCARD MAILERS,2018-03-06 00:00:00,2018-03-06 00:00:00,3342.95,0.00,004,Advertising Expenses ,O,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,C00667683,,,,,,,S2018,SPECIAL-GENERAL,"MALCHOW, HAL",2018-03-06 00:00:00,,,,,,HAL,,MALCHOW,SE.4115,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030620181518839026,4030620181518844698,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803069095648640
C00616136,EQUAL ACCESS PAC,2018,24,201803079095649323,24,1212630,PUBLIC SECTOR STRATEGIES-PREVAILING PRIORITIES,,,,PO BOX 220682,,CHICAGO,IL,60622,DIRECT MAIL,2018-03-07 00:00:00,2018-03-06 00:00:00,6045.00,6045.00,004,Advertising Expenses ,S,,,H8IL03102,"NEWMAN, MARIE",,MARIE,,NEWMAN,,H,IL,03,C00616136,,,,,,,P2018,,"ARREDONDO, JASON",2018-03-07 00:00:00,,,,,,JASON,,ARREDONDO,SE.4113,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030720181518845638,4030720181518849927,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803079095649323
C00504530,CONGRESSIONAL LEADERSHIP FUND,2018,24,201803079095651343,24,1212792,MENTZER MEDIA SERVICES,,,,210 W. PENNSYLVANIA AVE.,,TOWSON,MD,21204,MEDIA PLACEMENT,2018-03-06 00:00:00,2018-03-06 00:00:00,30000.00,3300914.58,004,Advertising Expenses ,O,,,,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,,,,,,,,S2018,SPECIAL GENERAL,"CROSBY, CALEB",2018-03-07 00:00:00,,,,,,CALEB,,CROSBY,001,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030720181518845644,4030720181518849971,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803079095651343
C00487470,CLUB FOR GROWTH ACTION,2018,48,201803079095651370,24,1212797,"BASK DIGITAL MEDIA, LLC",,,,15260 VENTURA BLVD.,SUITE 1240,SHERMAN OAKS,CA,91403,"DIGITAL AD PLACEMENT, PRODUCTION",2018-01-23 00:00:00,2018-02-08 00:00:00,3375.00,3375.00,,,S,,,S8WI00216,"NICHOLSON, KEVIN",,KEVIN,,NICHOLSON,,S,WI,00,C00487470,,,,,,,P2018,,"ROZANSKY, ADAM",2018-03-07 00:00:00,,,,,,ADAM,,ROZANSKY,SE.6330,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030720181518845645,4030720181518849973,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803079095651370
C00487470,CLUB FOR GROWTH ACTION,2018,48,201803079095651370,24,1212797,"BASK DIGITAL MEDIA, LLC",,,,15260 VENTURA BLVD.,SUITE 1240,SHERMAN OAKS,CA,91403,"DIGITAL AD PLACEMENT, PRODUCTION",2018-01-23 00:00:00,2018-02-08 00:00:00,3375.00,6750.00,,,O,,,S2WI00219,"BALDWIN, TAMMY",,TAMMY,,BALDWIN,,S,WI,00,C00487470,,,,,,,P2018,,"ROZANSKY, ADAM",2018-03-07 00:00:00,,,,,,ADAM,,ROZANSKY,SE.6331,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030720181518845645,4030720181518849975,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803079095651370
C00487470,CLUB FOR GROWTH ACTION,2018,48,201803079095651371,24,1212797,"BASK DIGITAL MEDIA, LLC",,,,15260 VENTURA BLVD.,SUITE 1240,SHERMAN OAKS,CA,91403,"DIGITAL AD PLACEMENT, PRODUCTION",2018-03-05 00:00:00,2018-03-05 00:00:00,22500.00,29585.58,,,S,,,S8WI00216,"NICHOLSON, KEVIN",,KEVIN,,NICHOLSON,,S,WI,00,C00487470,,,,,,,P2018,,"ROZANSKY, ADAM",2018-03-07 00:00:00,,,,,,ADAM,,ROZANSKY,SE.6326,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030720181518845645,4030720181518849977,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803079095651371
C00487470,CLUB FOR GROWTH ACTION,2018,48,201803079095651371,24,1212797,"BASK DIGITAL MEDIA, LLC",,,,15260 VENTURA BLVD.,SUITE 1240,SHERMAN OAKS,CA,91403,"DIGITAL AD PLACEMENT, PRODUCTION",2018-03-05 00:00:00,2018-03-05 00:00:00,22500.00,52085.58,,,O,,,S2WI00219,"BALDWIN, TAMMY",,TAMMY,,BALDWIN,,S,WI,00,C00487470,,,,,,,P2018,,"ROZANSKY, ADAM",2018-03-07 00:00:00,,,,,,ADAM,,ROZANSKY,SE.6327,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030720181518845645,4030720181518849979,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803079095651371
C00487470,CLUB FOR GROWTH ACTION,2018,48,201803079095651372,24,1212797,CLUB FOR GROWTH,,,,"2001 L ST., NW",STE. 600,WASHINGTON,DC,20036,DIGITAL AD PRODUCTION COSTS (FROM ADVANCE LINE 21),2018-02-08 00:00:00,2018-02-08 00:00:00,167.79,6917.79,,,S,,,S8WI00216,"NICHOLSON, KEVIN",,KEVIN,,NICHOLSON,,S,WI,00,C00487470,,,,,,,P2018,,"ROZANSKY, ADAM",2018-03-07 00:00:00,,,,,,ADAM,,ROZANSKY,SE.6324,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030720181518845645,4030720181518849981,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803079095651372
C00566463,PRINCIPLES PROJECT; THE,2018,24,201803159096560754,24,1213987,270 STRATEGIES,,,,626 WEST JACKSON BLVD,,CHICAGO,IL,60661,INTERNET VIDEO,2018-03-13 00:00:00,2018-03-15 00:00:00,75000.00,83700.00,,,S,,,H8IL06139,"CASTEN, SEAN",,SEAN,,CASTEN,,H,IL,06,C00566463,,,,,,,P2018,,"ROWLEY, JOHN",2018-03-15 00:00:00,,,,,,JOHN,,ROWLEY,SE.4170,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4031520181518951559,4031520181518953824,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803159096560754
C00487470,CLUB FOR GROWTH ACTION,2018,48,201803079095651372,24,1212797,CLUB FOR GROWTH,,,,"2001 L ST., NW",STE. 600,WASHINGTON,DC,20036,DIGITAL AD PRODUCTION COSTS (FROM ADVANCE LINE 21),2018-02-08 00:00:00,2018-02-08 00:00:00,167.79,7085.58,,,O,,,S2WI00219,"BALDWIN, TAMMY",,TAMMY,,BALDWIN,,S,WI,00,C00487470,,,,,,,P2018,,"ROZANSKY, ADAM",2018-03-07 00:00:00,,,,,,ADAM,,ROZANSKY,SE.6325,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030720181518845645,4030720181518849983,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803079095651372
C00487470,CLUB FOR GROWTH ACTION,2018,48,201803079095651373,24,1212797,CLUB FOR GROWTH,,,,"2001 L ST., NW",STE. 600,WASHINGTON,DC,20036,DIGITAL AD PRODUCTION COSTS (FROM ADVANCE LINE 21),2018-03-05 00:00:00,2018-03-05 00:00:00,68.09,52153.67,,,S,,,S8WI00216,"NICHOLSON, KEVIN",,KEVIN,,NICHOLSON,,S,WI,00,C00487470,,,,,,,P2018,,"ROZANSKY, ADAM",2018-03-07 00:00:00,,,,,,ADAM,,ROZANSKY,SE.6328,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030720181518845645,4030720181518849985,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803079095651373
C00487470,CLUB FOR GROWTH ACTION,2018,48,201803079095651373,24,1212797,CLUB FOR GROWTH,,,,"2001 L ST., NW",STE. 600,WASHINGTON,DC,20036,DIGITAL AD PRODUCTION COSTS (FROM ADVANCE LINE 21),2018-03-05 00:00:00,2018-03-05 00:00:00,68.09,52221.76,,,O,,,S2WI00219,"BALDWIN, TAMMY",,TAMMY,,BALDWIN,,S,WI,00,C00487470,,,,,,,P2018,,"ROZANSKY, ADAM",2018-03-07 00:00:00,,,,,,ADAM,,ROZANSKY,SE.6329,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030720181518845645,4030720181518849987,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803079095651373
C00487470,CLUB FOR GROWTH ACTION,2018,48,201803079095651374,24,1212797,CLUB FOR GROWTH,,,,"2001 L ST., NW",STE. 600,WASHINGTON,DC,20036,INTERNET COMMUNICATIONS (FROM ADVANCE LINE 21),2018-03-05 00:00:00,2018-03-05 00:00:00,11.42,52233.18,,,S,,,S8WI00216,"NICHOLSON, KEVIN",,KEVIN,,NICHOLSON,,S,WI,00,C00487470,,,,,,,P2018,,"ROZANSKY, ADAM",2018-03-07 00:00:00,,,,,,ADAM,,ROZANSKY,SE.6332,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030720181518845645,4030720181518849989,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803079095651374
C00487470,CLUB FOR GROWTH ACTION,2018,24,201803079095651375,24,1212798,"ADELAROCHE DESIGNS, LLC",,,,590 15TH STREET SOUTH,#145,ARLINGTON,VA,22202,MAIL PRODUCTION COSTS,2018-03-05 00:00:00,2018-03-06 00:00:00,408.33,54799.46,,,S,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,C00487470,,,,,,,S2018,SPECIAL-GENERAL,"ROZANSKY, ADAM",2018-03-07 00:00:00,,,,,,ADAM,,ROZANSKY,SE.6338,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030720181518845646,4030720181518849991,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803079095651375
C00487470,CLUB FOR GROWTH ACTION,2018,24,201803079095651375,24,1212798,CLUB FOR GROWTH,,,,"2001 L ST., NW",STE. 600,WASHINGTON,DC,20036,MAIL PRODUCTION COSTS (FROM ADVANCE LINE 21),2018-03-06 00:00:00,2018-03-06 00:00:00,22.70,54822.16,,,S,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,C00487470,,,,,,,S2018,SPECIAL-GENERAL,"ROZANSKY, ADAM",2018-03-07 00:00:00,,,,,,ADAM,,ROZANSKY,SE.6340,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030720181518845646,4030720181518849993,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803079095651375
C00487470,CLUB FOR GROWTH ACTION,2018,24,201803079095651376,24,1212798,GABRO PRINTING & GRAPHICS,,,,22800 EXECUTIVE DRIVE,STE. 150,STERLING,VA,20166,"MAIL PRODUCTION COSTS, POSTAGE",2018-03-05 00:00:00,2018-03-06 00:00:00,1568.41,54391.13,,,S,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,C00487470,,,,,,,S2018,SPECIAL-GENERAL,"ROZANSKY, ADAM",2018-03-07 00:00:00,,,,,,ADAM,,ROZANSKY,SE.6334,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030720181518845646,4030720181518849995,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803079095651376
C00530766,WOMEN SPEAK OUT PAC,2018,24,201803079095649489,24,1212640,"FP1 STRATEGIES, LLC",,,,"1826 JEFFERSON PL, NW",,WASHINGTON,DC,20036,DIGITAL ADS,2018-03-06 00:00:00,2018-03-06 00:00:00,10750.00,10750.00,004,Advertising Expenses ,S,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,C00530766,,,,,,,S2018,SPECIAL-GENERAL,"BUCHANAN, EMILY",2018-03-07 00:00:00,,,,,,EMILY,,BUCHANAN,SE.9673,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030720181518845639,4030720181518849937,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803079095649489
C00530766,WOMEN SPEAK OUT PAC,2018,24,201803079095649489,24,1212640,"FP1 STRATEGIES, LLC",,,,"1826 JEFFERSON PL, NW",,WASHINGTON,DC,20036,DIGTIAL ADS,2018-03-06 00:00:00,2018-03-06 00:00:00,10750.00,21500.00,004,Advertising Expenses ,O,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,C00530766,,,,,,,S2018,SPECIAL-GENERAL,"BUCHANAN, EMILY",2018-03-07 00:00:00,,,,,,EMILY,,BUCHANAN,SE.9676,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030720181518845639,4030720181518849939,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803079095649489
C00530766,WOMEN SPEAK OUT PAC,2018,24,201803079095649490,24,1212640,"FP1 STRATEGIES, LLC",,,,"1826 JEFFERSON PL, NW",,WASHINGTON,DC,20036,VIDEO AD PRODUCTION,2018-03-06 00:00:00,2018-03-06 00:00:00,2000.00,2000.00,004,Advertising Expenses ,S,,,H8PA18231,"SACCONE, RICK",,RICK,,SACCONE,,H,PA,18,C00530766,,,,,,,S2017,SPECIAL-GENERAL,"BUCHANAN, EMILY",2018-03-07 00:00:00,,,,,,EMILY,,BUCHANAN,SE.9678,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030720181518845639,4030720181518849941,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803079095649490
C00530766,WOMEN SPEAK OUT PAC,2018,24,201803079095649490,24,1212640,"FP1 STRATEGIES, LLC",,,,"1826 JEFFERSON PL, NW",,WASHINGTON,DC,20036,VIDEO AD PRODUCTION,2018-03-06 00:00:00,2018-03-06 00:00:00,2000.00,23500.00,004,Advertising Expenses ,O,,,H8PA18181,"LAMB, CONOR",,CONOR,,LAMB,,H,PA,18,C00530766,,,,,,,S2018,SPECIAL-GENERAL,"BUCHANAN, EMILY",2018-03-07 00:00:00,,,,,,EMILY,,BUCHANAN,SE.9680,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4030720181518845639,4030720181518849943,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201803079095649490
